"","y","X0","X1","X2","X3","X5","X6","X8","X12","X13","X14","X19","X20","X22","X27","X31","X35","X37","X43","X45","X46","X49","X50","X51","X58","X64","X68","X70","X71","X80","X81","X84","X85","X96","X98","X100","X101","X103","X114","X115","X116","X118","X119","X127","X129","X132","X133","X137","X139","X142","X144","X150","X151","X154","X155","X156","X157","X158","X161","X163","X164","X168","X171","X177","X178","X180","X181","X182","X186","X187","X189","X191","X194","X201","X202","X208","X209","X215","X218","X219","X220","X223","X224","X225","X234","X238","X241","X244","X246","X247","X250","X251","X256","X261","X265","X273","X275","X283","X285","X286","X294","X300","X301","X304","X311","X313","X314","X316","X321","X324","X327","X329","X331","X334","X336","X337","X343","X348","X350","X351","X352","X354","X355","X356","X358","X360","X362","X363","X367","X368","X374","X375","X376","X377"
"688",94.71,"ay","b","as","d","c","g","v","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"689",88.38,"z","aa","as","d","c","j","o","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"690",74.2,"az","y","n","c","c","j","m","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","0","0","1","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"691",103.9,"y","aa","as","c","af","h","b","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"692",109.53,"ak","l","as","f","af","i","e","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","1","0","1","1","0","1","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"693",101.39,"z","b","ai","c","af","j","p","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","1","1","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","1","0","0","0","1","0","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","1"
"694",119.57,"o","s","m","a","af","g","v","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1"
"695",108.47,"x","aa","as","d","af","i","s","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"696",107.22,"x","r","r","f","af","a","w","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","0"
"697",77.42,"az","s","n","f","af","d","w","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"698",87.07,"s","aa","as","d","af","g","w","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"699",132.59,"ak","l","r","f","af","d","b","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0"
"700",90.66,"y","b","ai","a","af","j","g","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"701",110.71,"v","s","as","c","af","j","j","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"702",91.35,"n","v","ae","c","af","g","w","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"703",108.68,"j","aa","ao","d","af","g","i","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"704",90.73,"u","s","as","a","af","l","a","0","1","1","0","0","0","1","1","1","1","0","0","1","0","0","1","0","1","0","1","0","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1"
"705",105.31,"ay","i","as","c","af","j","k","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1"
"706",91.44,"o","v","as","f","af","f","e","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","0","1","0","0","1","1","1","1","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"707",110.54,"j","aa","ao","d","af","i","i","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"708",79.81,"az","y","as","c","af","j","i","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","1","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"709",110.24,"o","s","ae","c","af","d","b","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","1","0","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"710",85.82,"y","aa","as","g","af","j","f","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"711",124.17,"ap","l","s","c","af","h","h","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","1","1","0","0","0"
"712",100.77,"y","aa","as","d","af","d","c","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"713",91.61,"ai","j","as","c","af","g","w","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","0","0","0","1","1","1","1","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","1","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0","0","1"
"714",114.37,"w","s","as","a","af","j","a","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1"
"715",89.73,"t","b","m","c","af","a","e","0","0","0","0","0","1","1","1","1","1","0","1","1","0","0","0","1","1","0","1","0","1","1","0","0","0","1","0","1","1","0","0","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"716",110.49,"ak","s","as","c","af","g","r","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"717",97.99,"y","aa","ay","c","af","l","p","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"718",87.61,"t","b","m","a","af","j","b","0","0","0","0","0","1","1","1","1","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"719",94.6,"n","v","ae","c","af","g","w","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"720",111.44,"x","aa","as","c","af","j","v","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","0","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"721",91.62,"n","l","as","b","af","g","t","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
